name,id,artists,Cluster_PCA,R,G,B,opacity,noise,R_label,G_label,B_label,opacity_label,noise_label,atmosphere
El Cielo,4PA1wK0leCjmRZlP5dQ8Lv,"Sky Rompiendo,Feid,Myke Towers",3,110,157,175,51,4.903268845897265,"밸런스 있는,","안정적인,","청량한,","저명한,",깨끗한,"밸런스 있는, 안정적인, 청량한, 저명한, 깨끗한"
Nevermind,63SevszngYpZOwf63o61K4,Dennis Lloyd,3,120,183,100,51,28.95263509006004,"밸런스 있는,","안정적인,","중립적인,","저명한,",약간의 빈티지한,"밸런스 있는, 안정적인, 중립적인, 저명한, 약간의 빈티지한"
"She’s Gone, Dance On",29I9dv9Nq704w0Oc5yFGsR,Disclosure,4,244,97,67,51,0.8783633533466756,"강렬한,","평온한,","중립적인,","저명한,",깨끗한,"강렬한, 평온한, 중립적인, 저명한, 깨끗한"
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,4cG7HUWYHBV6R6tHn1gxrl,"Riton,Nightcrawlers,Mufasa & Hypeman,Mufasa,Dopamine",1,214,11,235,51,14.554147209250612,"강렬한,","차분한,","신비로운,","저명한,",깨끗한,"강렬한, 차분한, 신비로운, 저명한, 깨끗한"
it boy,2UerDbZznc07mmGMD3WfHH,bbno$,1,229,8,205,51,0.933955970647098,"강렬한,","차분한,","신비로운,","저명한,",깨끗한,"강렬한, 차분한, 신비로운, 저명한, 깨끗한"
Save Your Tears (with Ariana Grande) (Remix),37BZB0z9T8Xu7U3e65qxFy,"The Weeknd,Ariana Grande",1,195,51,130,51,13.46453191016233,"강렬한,","차분한,","청량한,","저명한,",깨끗한,"강렬한, 차분한, 청량한, 저명한, 깨끗한"
Mambo No. 5 (a Little Bit of...),6x4tKaOzfNJpEJHySoiJcs,Lou Bega,3,243,11,112,51,100.0,"강렬한,","차분한,","중립적인,","저명한,",매우 빈티지한,"강렬한, 차분한, 중립적인, 저명한, 매우 빈티지한"
Words (feat. Zara Larsson),1bgKMxPQU7JIZEhNsM1vFs,"Alesso,Zara Larsson",3,110,87,190,51,9.417389370691572,"밸런스 있는,","평온한,","청량한,","저명한,",깨끗한,"밸런스 있는, 평온한, 청량한, 저명한, 깨끗한"
Substitution (feat. Julian Perretta),2F2p7b5Xq20mRyEeWYaeUF,"Purple Disco Machine,Kungs,Julian Perretta",3,225,23,156,51,5.614854347342673,"강렬한,","차분한,","청량한,","저명한,",깨끗한,"강렬한, 차분한, 청량한, 저명한, 깨끗한"
Happier (feat. Clementine Douglas),1TcF5F10EN17vraisG1gQv,"The Blessed Madonna,Clementine Douglas",1,207,31,219,51,2.179230598176562,"강렬한,","차분한,","신비로운,","저명한,",깨끗한,"강렬한, 차분한, 신비로운, 저명한, 깨끗한"
Hot In Herre,04KTF78FFg8sOHC1BADqbY,Nelly,3,149,23,255,51,89.92661774516344,"따뜻한,","차분한,","신비로운,","저명한,",매우 빈티지한,"따뜻한, 차분한, 신비로운, 저명한, 매우 빈티지한"
Little Things x Gypsy Woman - L BEATS MASHUP,6xp1u6ZEHXX8DxJIFFrVoP,Jorja Smith,3,225,10,128,51,4.591950189014899,"강렬한,","차분한,","청량한,","저명한,",깨끗한,"강렬한, 차분한, 청량한, 저명한, 깨끗한"
Livin' la Vida Loca,0Ph6L4l8dYUuXFmb71Ajnd,Ricky Martin,4,254,1,29,51,100.0,"강렬한,","차분한,","무거운,","저명한,",매우 빈티지한,"강렬한, 차분한, 무거운, 저명한, 매우 빈티지한"
Miami,6e8Ou0wiqAzIpWb2eSxll8,Will Smith,1,76,5,247,51,100.0,"밸런스 있는,","차분한,","신비로운,","저명한,",매우 빈티지한,"밸런스 있는, 차분한, 신비로운, 저명한, 매우 빈티지한"
ily (i love you baby) (feat. Emilee),62aP9fBQKYKxi7PDXwcUAS,"Surf Mesa,Emilee",3,168,126,146,51,19.17945296864576,"따뜻한,","평온한,","청량한,","저명한,",약간의 빈티지한,"따뜻한, 평온한, 청량한, 저명한, 약간의 빈티지한"
Saving Up,787Y2idwCU2Rk60Prv4wpr,Dom Dolla,3,207,51,195,51,3.5023348899266176,"강렬한,","차분한,","신비로운,","저명한,",깨끗한,"강렬한, 차분한, 신비로운, 저명한, 깨끗한"
Love Me JeJe,1eDI5oU04SLsXl0TfxfwYf,Tems,3,66,97,237,51,0.7894151656659996,"밸런스 있는,","평온한,","신비로운,","저명한,",깨끗한,"밸런스 있는, 평온한, 신비로운, 저명한, 깨끗한"
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,6PUIzlqotEmPuBfjbwYWOB,"Lana Del Rey,Cedric Gervais",4,199,158,84,51,46.85345786079608,"강렬한,","안정적인,","중립적인,","저명한,",빈티지한,"강렬한, 안정적인, 중립적인, 저명한, 빈티지한"
Starships,1oHNvJVbFkexQc0BpQp7Y4,Nicki Minaj,3,162,40,195,51,55.32577273738048,"따뜻한,","차분한,","신비로운,","저명한,",빈티지한,"따뜻한, 차분한, 신비로운, 저명한, 빈티지한"
Good Love,0ZVjgfaC2Ptrod9v6p9KFP,"Hannah Laing,RoRo",4,218,118,213,51,5.136757838559039,"강렬한,","평온한,","신비로운,","저명한,",깨끗한,"강렬한, 평온한, 신비로운, 저명한, 깨끗한"
"Soweto (with Don Toliver, Rema & Tempoe)",25Kyv5SeEenT0EETpP2hYn,"Victony,Rema,Tempoe,Don Toliver",3,152,46,178,51,5.703802535023349,"따뜻한,","차분한,","청량한,","저명한,",깨끗한,"따뜻한, 차분한, 청량한, 저명한, 깨끗한"
How You Feel (Ft. Leven Kali),3Kwj07sN1wdzlRNMU8rNX0,"ANOTR,Erik Bandt,Leven Kali",3,144,118,172,51,1.3231042917500555,"따뜻한,","평온한,","청량한,","저명한,",깨끗한,"따뜻한, 평온한, 청량한, 저명한, 깨끗한"
Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,"Doja Cat,SZA",1,140,66,205,51,13.620191238603514,"따뜻한,","평온한,","신비로운,","저명한,",깨끗한,"따뜻한, 평온한, 신비로운, 저명한, 깨끗한"
Crying On The Dancefloor,09rAJ1Q1NNJSaUKEW3X9P6,"Sam Feldt,Jonas Blue,Endless Summer,Violet Days",4,195,136,114,51,5.759395152323771,"강렬한,","안정적인,","중립적인,","저명한,",깨끗한,"강렬한, 안정적인, 중립적인, 저명한, 깨끗한"
Tom's Diner,0oA9wBGDY4uyILLg4GymWP,"AnnenMayKantereit,Giant Rooks",3,40,179,151,51,20.858350011118524,"차가운,","안정적인,","청량한,","저명한,",약간의 빈티지한,"차가운, 안정적인, 청량한, 저명한, 약간의 빈티지한"
TQM,368eeEO3Y2uZUQ6S5oIjcu,Fuerza Regida,3,207,24,213,51,5.058928174338448,"강렬한,","차분한,","신비로운,","저명한,",깨끗한,"강렬한, 차분한, 신비로운, 저명한, 깨끗한"
Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,4INDiWSKvqSKDEu7mh8HFz,"The Notorious B.I.G.,Mase,Diddy",3,202,2,240,51,100.0,"강렬한,","차분한,","신비로운,","저명한,",매우 빈티지한,"강렬한, 차분한, 신비로운, 저명한, 매우 빈티지한"
Easy dance (Feat. KWON EUN BI),5HrMJ9QcEVcCUAaNBZlmtw,"Hui,KWON EUNBI",1,236,29,219,50,0.0333555703802535,"강렬한,","차분한,","신비로운,","저명한,",깨끗한,"강렬한, 차분한, 신비로운, 저명한, 깨끗한"
Training Season,5b5cPscqVEMChvDqscVw26,Dua Lipa,3,110,39,231,51,1.1674449633088726,"밸런스 있는,","차분한,","신비로운,","저명한,",깨끗한,"밸런스 있는, 차분한, 신비로운, 저명한, 깨끗한"
Overdrive (feat. Norma Jean Martine),3bK1zVFBKIzYjmptmI4NsJ,"Ofenbach,Norma Jean Martine",4,180,123,105,51,3.5023348899266176,"따뜻한,","평온한,","중립적인,","저명한,",깨끗한,"따뜻한, 평온한, 중립적인, 저명한, 깨끗한"
Rain On Me (with Ariana Grande),7ju97lgwC2rKQ6wwsf9no9,"Lady Gaga,Ariana Grande",1,211,39,146,51,17.122526128530133,"강렬한,","차분한,","청량한,","저명한,",깨끗한,"강렬한, 차분한, 청량한, 저명한, 깨끗한"
More Than You Know,6h5PAsRni4IRlxWr6uDPTP,Axwell /\ Ingrosso,3,170,58,128,51,28.641316433177675,"따뜻한,","차분한,","청량한,","저명한,",약간의 빈티지한,"따뜻한, 차분한, 청량한, 저명한, 약간의 빈티지한"
Feel So Close - Radio Edit,1gihuPhrLraKYrJMAEONyc,Calvin Harris,1,238,1,170,51,47.90971758950411,"강렬한,","차분한,","청량한,","저명한,",빈티지한,"강렬한, 차분한, 청량한, 저명한, 빈티지한"
OUT OUT (feat. Charli XCX & Saweetie),6Dy1jexKYriXAVG6evyUTJ,"Joel Corry,Jax Jones,Charli xcx,Saweetie",1,204,13,219,51,12.219257282632867,"강렬한,","차분한,","신비로운,","저명한,",깨끗한,"강렬한, 차분한, 신비로운, 저명한, 깨끗한"
Rasputin,0b18g3G5spr4ZCkz7Y6Q0Q,"Majestic,Boney M.",3,235,34,203,51,14.087169223927065,"강렬한,","차분한,","신비로운,","저명한,",깨끗한,"강렬한, 차분한, 신비로운, 저명한, 깨끗한"
My Oh My,377uEWjxVKksQDlwDqaIfx,Ava Max,1,204,40,159,51,1.4898821436513232,"강렬한,","차분한,","청량한,","저명한,",깨끗한,"강렬한, 차분한, 청량한, 저명한, 깨끗한"
Love You Like A Love Song,0laYHRpNTS6i8FXdupHkJ4,Selena Gomez & The Scene,3,137,5,243,51,55.32577273738048,"따뜻한,","차분한,","신비로운,","저명한,",빈티지한,"따뜻한, 차분한, 신비로운, 저명한, 빈티지한"
Just Dance,1dzQoRqT5ucxXVaAhTcT0J,"Lady Gaga,Colby O'Donis",3,162,21,234,51,67.51167444963309,"따뜻한,","차분한,","신비로운,","저명한,",강한 빈티지한,"따뜻한, 차분한, 신비로운, 저명한, 강한 빈티지한"
Padam Padam,44MuEHdlociG8KjhPhOVw5,Kylie Minogue,3,130,71,192,51,3.6579942183678007,"따뜻한,","평온한,","신비로운,","저명한,",깨끗한,"따뜻한, 평온한, 신비로운, 저명한, 깨끗한"
All Around The World (La La La),02itaCXOdC54J0ISjqqFAp,"R3HAB,A Touch Of Class",3,216,167,185,51,21.792305981765622,"강렬한,","안정적인,","청량한,","저명한,",약간의 빈티지한,"강렬한, 안정적인, 청량한, 저명한, 약간의 빈티지한"
Out My Head,6ZorLNYsF1KjjV9M2OSxAF,"Topic,A7S",3,168,77,146,51,1.2452746275294642,"따뜻한,","평온한,","청량한,","저명한,",깨끗한,"따뜻한, 평온한, 청량한, 저명한, 깨끗한"
Only Girl (In The World),2ENexcMEMsYk0rVJigVD3i,Rihanna,3,159,62,221,51,59.38403380031132,"따뜻한,","차분한,","신비로운,","저명한,",강한 빈티지한,"따뜻한, 차분한, 신비로운, 저명한, 강한 빈티지한"
Here With Me,5icOoE6VgqFKohjWWNp0Ac,"Marshmello,CHVRCHES",3,79,154,221,51,22.103624638647982,"밸런스 있는,","안정적인,","신비로운,","저명한,",약간의 빈티지한,"밸런스 있는, 안정적인, 신비로운, 저명한, 약간의 빈티지한"
Beautiful Life,74jTexO94dFGyXGyeu8krd,Ace of Base,1,250,56,195,51,100.0,"강렬한,","차분한,","신비로운,","저명한,",매우 빈티지한,"강렬한, 차분한, 신비로운, 저명한, 매우 빈티지한"
Stole the Show,5masKPHeAOVNgxdLebIcK7,"Kygo,Parson James",3,100,138,125,51,33.54458527907494,"밸런스 있는,","안정적인,","중립적인,","저명한,",약간의 빈티지한,"밸런스 있는, 안정적인, 중립적인, 저명한, 약간의 빈티지한"
More Than A Woman - SG's Paradise Edit,0L3XCv9i9IHs8cJEVhsJ3J,"Bee Gees,SG Lewis",3,154,66,151,51,12.764064932177009,"따뜻한,","평온한,","청량한,","저명한,",깨끗한,"따뜻한, 평온한, 청량한, 저명한, 깨끗한"
Womanizer,4fixebDZAVToLbUCuEloa2,Britney Spears,4,170,146,180,51,63.7758505670447,"따뜻한,","안정적인,","청량한,","저명한,",강한 빈티지한,"따뜻한, 안정적인, 청량한, 저명한, 강한 빈티지한"
All By Myself,5Hp4xFihdOE2dmDzxWcBFb,"Alok,Sigala,Ellie Goulding",1,214,34,109,51,7.549477429397376,"강렬한,","차분한,","중립적인,","저명한,",깨끗한,"강렬한, 차분한, 중립적인, 저명한, 깨끗한"
Houdini,6D8y7Bck8h11byRY88Pt2z,Dua Lipa,3,180,4,192,51,1.1674449633088726,"따뜻한,","차분한,","신비로운,","저명한,",깨끗한,"따뜻한, 차분한, 신비로운, 저명한, 깨끗한"
Latch,51ODNNDZm21HU7wI7cccRr,"Disclosure,Sam Smith",4,162,66,54,51,45.496997998665776,"따뜻한,","평온한,","무거운,","저명한,",빈티지한,"따뜻한, 평온한, 무거운, 저명한, 빈티지한"
Never Going Home,6ju5Ntn5pYksvkKxVkjEPK,Kungs,1,207,4,238,51,9.80653769179453,"강렬한,","차분한,","신비로운,","저명한,",깨끗한,"강렬한, 차분한, 신비로운, 저명한, 깨끗한"
Better Off Alone,5XVjNRubJUW0iPhhSWpLCj,Alice Deejay,3,235,12,146,51,96.95352457193684,"강렬한,","차분한,","청량한,","저명한,",매우 빈티지한,"강렬한, 차분한, 청량한, 저명한, 매우 빈티지한"
Give Me Everything (feat. Nayer),4QNpBfC0zvjKqPJcyqBy9W,"Pitbull,AFROJACK,Ne-Yo,Nayer",3,241,108,146,51,53.46897931954637,"강렬한,","평온한,","청량한,","저명한,",빈티지한,"강렬한, 평온한, 청량한, 저명한, 빈티지한"
Cold Heart - PNAU Remix,6JIC3hbC28JZKZ8AlAqX8h,"Elton John,Dua Lipa,PNAU",1,183,2,223,51,11.440960640426953,"따뜻한,","차분한,","신비로운,","저명한,",깨끗한,"따뜻한, 차분한, 신비로운, 저명한, 깨끗한"
Gimme More,6ic8OlLUNEATToEFU3xmaH,Britney Spears,1,197,152,219,51,68.26773404491884,"강렬한,","안정적인,","신비로운,","저명한,",강한 빈티지한,"강렬한, 안정적인, 신비로운, 저명한, 강한 빈티지한"
Clarity,60wwxj6Dd9NJlirf84wr2c,"Zedd,Foxes",4,190,152,56,51,51.26751167444964,"따뜻한,","안정적인,","무거운,","저명한,",빈티지한,"따뜻한, 안정적인, 무거운, 저명한, 빈티지한"
Man In Finance (with David Guetta),5ZKnajvQQbMJeUhqilzi5T,"David Guetta,Girl On Couch,Billen Ted",1,242,49,143,51,0.7782966422059151,"강렬한,","차분한,","청량한,","저명한,",깨끗한,"강렬한, 차분한, 청량한, 저명한, 깨끗한"
Love U Like That,73zLVnPL6PO1fQTQ82eMWU,Jback,3,218,66,159,50,1.7122526128530131,"강렬한,","평온한,","청량한,","저명한,",깨끗한,"강렬한, 평온한, 청량한, 저명한, 깨끗한"
Dreams,3flZiIgRiFIwUdo83QXw4v,Merger,4,154,94,84,50,1.867911941294196,"따뜻한,","평온한,","중립적인,","저명한,",깨끗한,"따뜻한, 평온한, 중립적인, 저명한, 깨끗한"
Legendary,5dUGKRAQPaggc0xW9vNESC,"Arch,Nyezo,Didier Leclaire",4,180,163,18,50,2.4127195908383365,"따뜻한,","안정적인,","무거운,","저명한,",깨끗한,"따뜻한, 안정적인, 무거운, 저명한, 깨끗한"
Alone,2ZopjGgL9oiRPpvMJMUP1C,M!KE V,4,209,216,151,50,1.7122526128530131,"강렬한,","활기찬,","청량한,","저명한,",깨끗한,"강렬한, 활기찬, 청량한, 저명한, 깨끗한"
Bleeding,0DcZeKKhLd5op9giwq8o7n,"RVPTR,Dazzler,ASXVE",4,159,165,56,50,2.879697576161885,"따뜻한,","안정적인,","무거운,","저명한,",깨끗한,"따뜻한, 안정적인, 무거운, 저명한, 깨끗한"
Duafe,2zmfVPIO2euIyLgHsRFWVL,Maite Dedecker,4,244,169,197,50,0.5448076495441405,"강렬한,","안정적인,","신비로운,","저명한,",깨끗한,"강렬한, 안정적인, 신비로운, 저명한, 깨끗한"
I'm Alive,4O8Pns3Sm6QxiuJkrDBRHq,"SIRNA,Elluminate",3,235,171,195,50,2.879697576161885,"강렬한,","안정적인,","신비로운,","저명한,",깨끗한,"강렬한, 안정적인, 신비로운, 저명한, 깨끗한"
On & On,0zpBYQdmbaNVPXu7ymcrjb,CUBY,2,144,185,134,50,2.879697576161885,"따뜻한,","안정적인,","청량한,","저명한,",깨끗한,"따뜻한, 안정적인, 청량한, 저명한, 깨끗한"
Heartstorm,5yAxdGgflJApUpg32tI8Qo,Merger,4,204,211,143,50,2.879697576161885,"강렬한,","활기찬,","청량한,","저명한,",깨끗한,"강렬한, 활기찬, 청량한, 저명한, 깨끗한"
I'm Alive,7BxWm9N1OCE7F97BBvvxX7,"Stranded,hmny.",3,172,154,93,50,2.9575272403824773,"따뜻한,","안정적인,","중립적인,","저명한,",깨끗한,"따뜻한, 안정적인, 중립적인, 저명한, 깨끗한"
Goodbye,7idGsp9uHu2WqER7S1y5gA,"Polar,LLUISA",1,94,181,119,50,2.9575272403824773,"밸런스 있는,","안정적인,","중립적인,","저명한,",깨끗한,"밸런스 있는, 안정적인, 중립적인, 저명한, 깨끗한"
Broken Hearted,1DWG77sh5FBbsDU9WBywuw,"4URA,Josiah Nichols",3,216,181,88,50,2.9575272403824773,"강렬한,","안정적인,","중립적인,","저명한,",깨끗한,"강렬한, 안정적인, 중립적인, 저명한, 깨끗한"
I Can't Lose You,023LJegzTyGYaFt5pPDV5o,"Enrey,AdamDarling,ZEETS",2,154,214,153,50,2.9575272403824773,"따뜻한,","활기찬,","청량한,","저명한,",깨끗한,"따뜻한, 활기찬, 청량한, 저명한, 깨끗한"
Got Me So High,79reOZFHj3Mvmg1caaTayU,"Solven,Hysaze,RVPTR",2,102,212,207,50,2.9575272403824773,"밸런스 있는,","활기찬,","신비로운,","저명한,",깨끗한,"밸런스 있는, 활기찬, 신비로운, 저명한, 깨끗한"
The Time,71LUVyFmffnGQe7OombFT2,"Luxor,AN3M,Alex Kein,BCMP",4,168,171,80,51,1.089615299088281,"따뜻한,","안정적인,","중립적인,","저명한,",깨끗한,"따뜻한, 안정적인, 중립적인, 저명한, 깨끗한"
Issue,1WBotgS9xUbe5cSF0fpSCN,"Dallien,RVPTR,ASXVE",2,149,206,172,50,3.0353569046030686,"따뜻한,","활기찬,","청량한,","저명한,",깨끗한,"따뜻한, 활기찬, 청량한, 저명한, 깨끗한"
Love U Right,7xo6U9WpLWGVNKi2oo8uOw,YOTCHAKID,2,135,242,178,50,3.0353569046030686,"따뜻한,","활기찬,","청량한,","저명한,",깨끗한,"따뜻한, 활기찬, 청량한, 저명한, 깨끗한"
I Don't Know Why,1zSp7WY1mjawYxPsqr4kav,"EFA,Blaikz,lisawanderlust",4,183,180,125,50,3.0353569046030686,"따뜻한,","안정적인,","중립적인,","저명한,",깨끗한,"따뜻한, 안정적인, 중립적인, 저명한, 깨끗한"
Now It's Too Late,7CqtGpoma3ITjNJ1P98Hge,"Solven,Hysaze,RVPTR",3,130,186,180,50,3.1131865688236604,"따뜻한,","안정적인,","청량한,","저명한,",깨끗한,"따뜻한, 안정적인, 청량한, 저명한, 깨끗한"
4 AM,2CS4kux61CzjovzIk0jmTN,Sven and Jeffrey,4,175,166,28,50,3.1131865688236604,"따뜻한,","안정적인,","무거운,","저명한,",깨끗한,"따뜻한, 안정적인, 무거운, 저명한, 깨끗한"
Break My Heart,64EzQlDybwrjywhAcgiyF3,Tiago Meireles,2,97,237,209,50,3.1131865688236604,"밸런스 있는,","활기찬,","신비로운,","저명한,",깨끗한,"밸런스 있는, 활기찬, 신비로운, 저명한, 깨끗한"
In My Blue,14Dek06k4hpnnO8ADWFL7F,"Melodream,Barmuda",4,130,169,132,50,3.1131865688236604,"따뜻한,","안정적인,","청량한,","저명한,",깨끗한,"따뜻한, 안정적인, 청량한, 저명한, 깨끗한"
Honest Mind,1baj22Qy7fdKLjueqGcq6r,"mISHØ,Joan Ember,Andrea Hamilton",2,89,197,159,50,3.191016233044252,"밸런스 있는,","활기찬,","청량한,","저명한,",깨끗한,"밸런스 있는, 활기찬, 청량한, 저명한, 깨끗한"
This Love,5u9BY1lYLSvmtWaPKHAdoo,Dawilk,3,100,203,213,50,3.191016233044252,"밸런스 있는,","활기찬,","신비로운,","저명한,",깨끗한,"밸런스 있는, 활기찬, 신비로운, 저명한, 깨끗한"
You're The One,489v6T9KOkcXfvejvu9Bje,"Reaktive,RVPTR,LA__REINA",3,227,133,192,50,3.4245052257060262,"강렬한,","안정적인,","신비로운,","저명한,",깨끗한,"강렬한, 안정적인, 신비로운, 저명한, 깨끗한"
Need You,3KmE3aabJSFh4aHTuQDL6e,Enrey,1,144,178,197,50,3.5023348899266176,"따뜻한,","안정적인,","신비로운,","저명한,",깨끗한,"따뜻한, 안정적인, 신비로운, 저명한, 깨끗한"
Dream Alive,5ywVdI6gqIJi4raqZlXJzz,"SHKHR,Shawn O'Donnell",2,112,150,65,50,3.5801645541472094,"밸런스 있는,","안정적인,","중립적인,","저명한,",깨끗한,"밸런스 있는, 안정적인, 중립적인, 저명한, 깨끗한"
Phoenix In The Night,4x1tPnFbXypOsE84FZLmiB,LUDE,4,154,169,65,50,3.6579942183678007,"따뜻한,","안정적인,","중립적인,","저명한,",깨끗한,"따뜻한, 안정적인, 중립적인, 저명한, 깨끗한"
By My Side,2YGTrsR9AbpmZVk7KGHbgH,"Solven,Hysaze,RVPTR",3,209,155,134,50,3.191016233044252,"강렬한,","안정적인,","청량한,","저명한,",깨끗한,"강렬한, 안정적인, 청량한, 저명한, 깨끗한"
Wild,5CncUqqxW2cI5jOmzy5mpJ,"EFA,Blaikz,lisawanderlust",4,149,161,29,50,3.346675561485435,"따뜻한,","안정적인,","무거운,","저명한,",깨끗한,"따뜻한, 안정적인, 무거운, 저명한, 깨끗한"
The Edge,2Ukwf1ilA9vTFcWAty7R78,BCMP,1,157,131,187,50,3.735823882588392,"따뜻한,","안정적인,","청량한,","저명한,",깨끗한,"따뜻한, 안정적인, 청량한, 저명한, 깨끗한"
Madagascar,5P6CigB0vcaK4f5NLAXHR3,MDTX,2,95,150,159,50,0.7782966422059151,"밸런스 있는,","안정적인,","청량한,","저명한,",깨끗한,"밸런스 있는, 안정적인, 청량한, 저명한, 깨끗한"
Sun Is Gone,2rM5ZTl4izRY29EYPynI77,"Mike Helan,SOHBEK",3,180,77,221,50,3.735823882588392,"따뜻한,","평온한,","신비로운,","저명한,",깨끗한,"따뜻한, 평온한, 신비로운, 저명한, 깨끗한"
